method,feature_set,sample_id,dataset,x,y
tsne,I3D,third_quarter_0056_10s,private,13.499320983886719,0.4615883231163025
tsne,I3D,third_quarter_0059_10s,private,40.8472785949707,-19.122699737548828
tsne,I3D,third_quarter_0061_10s,private,41.11732482910156,-19.15679931640625
tsne,I3D,third_quarter_0064_10s,private,13.943857192993164,0.697786808013916
tsne,I3D,third_quarter_0066_10s,private,26.731271743774414,-25.70240020751953
tsne,I3D,third_quarter_0067_10s,private,25.637819290161133,-23.99102783203125
tsne,I3D,third_quarter_0068_10s,private,25.27449607849121,-24.05823516845703
tsne,I3D,third_quarter_0069_10s,private,26.954713821411133,-24.543689727783203
tsne,I3D,third_quarter_0070_10s,private,27.66136932373047,-2.404146194458008
tsne,I3D,third_quarter_0072_10s,private,18.96755599975586,7.097204208374023
tsne,I3D,third_quarter_0073_10s,private,15.352368354797363,2.880256175994873
